2016-12-09 06:51:35.817 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-09 06:51:35.875 [JavaFX Application Thread] DEBUG org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
2016-12-09 06:51:36.098 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-09 06:51:36.099 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=energia_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [energia_PU]
2016-12-09 06:51:36.102 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [energia_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-09 06:51:36.140 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: energia_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/mvnjfx/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
		com.chortitzer.nisjfx.domain.NisUsuario]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456789
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.1.26:5432/industria_usi
		javax.persistence.jdbc.user: postgres]
2016-12-09 06:51:36.166 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-09 06:51:36.174 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-09 06:51:36.189 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-09 06:51:36.190 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-09 06:51:36.506 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.3.Final}
2016-12-09 06:51:36.523 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-09 06:51:36.554 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, javax.persistence.jdbc.driver=org.postgresql.Driver, sun.boot.class.path=C:\Program Files\Java\jdk1.8.0_31\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\rt.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\sunrsasign.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_31\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_31\jre\classes, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_31-b13, user.name=adriang, path.separator=;, hibernate.connection.username=postgres, os.version=6.3, java.endorsed.dirs=C:\Program Files\Java\jdk1.8.0_31\jre\lib\endorsed, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:postgresql://192.168.1.26:5432/industria_usi, hibernate.ejb.persistenceUnitName=energia_PU, file.encoding=Cp1252, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\adriang\AppData\Local\Temp\, java.version=1.8.0_31, user.dir=C:\Users\adriang\Documents\NetBeansProjects\mvnjfx, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@6d3d334c, java.library.path=C:\Program Files\Java\jdk1.8.0_31\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files\Gradle\bin;"C:\Program Files (x86)\PKWARE\pkzipc";C:\Program Files (x86)\Windows Kits\8.1\Windows Performance Toolkit\;., java.vm.info=mixed mode, java.vendor=Oracle Corporation, java.vm.version=25.31-b07, hibernate.bytecode.use_reflection_optimizer=false, java.ext.dirs=C:\Program Files\Java\jdk1.8.0_31\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=123456789, java.class.version=52.0}
2016-12-09 06:51:42.336 [JavaFX Application Thread] DEBUG org.hibernate.secure.spi.JaccIntegrator - Skipping JACC integration as it was not enabled
2016-12-09 06:51:42.344 [JavaFX Application Thread] DEBUG org.hibernate.engine.spi.CascadeStyles - External cascade style regsitration [persist : STYLE_PERSIST_SKIPLAZY] overrode base registration [STYLE_PERSIST]
2016-12-09 06:51:42.394 [JavaFX Application Thread] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated session factory
2016-12-09 06:51:42.478 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas] is safe
2016-12-09 06:51:42.478 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
2016-12-09 06:51:42.506 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas] is safe
2016-12-09 06:51:42.506 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
2016-12-09 06:51:42.589 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [com.chortitzer.nisjfx.domain.NisUsuario] is safe
2016-12-09 06:51:42.589 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.chortitzer.nisjfx.domain.NisUsuario
2016-12-09 06:51:42.591 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [com.chortitzer.nisjfx.domain.NisUsuario] is safe
2016-12-09 06:51:42.591 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.chortitzer.nisjfx.domain.NisUsuario
2016-12-09 06:51:42.673 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
2016-12-09 06:51:42.673 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select fechahora from tbl_ind_usi_registro_lecturas where fechahora =?
2016-12-09 06:51:42.673 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select tblindusir_.fechahora, tblindusir_.kvar as kvar2_1_, tblindusir_.kwh as kwh3_1_, tblindusir_.nroserie as nroserie4_1_ from tbl_ind_usi_registro_lecturas tblindusir_ where tblindusir_.fechahora=?
2016-12-09 06:51:42.673 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into tbl_ind_usi_registro_lecturas (kvar, kwh, nroserie, fechahora) values (?, ?, ?, ?)
2016-12-09 06:51:42.673 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update tbl_ind_usi_registro_lecturas set kvar=?, kwh=?, nroserie=? where fechahora=?
2016-12-09 06:51:42.677 [JavaFX Application Thread] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from tbl_ind_usi_registro_lecturas where fechahora=?
2016-12-09 06:51:42.756 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@19ce3a74]
2016-12-09 06:51:42.759 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.759 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.759 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.760 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.796 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.806 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.818 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [NONE]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=?
2016-12-09 06:51:42.818 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1739dd5d]
2016-12-09 06:51:42.819 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.819 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.819 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.819 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.820 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.820 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.821 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [READ]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=?
2016-12-09 06:51:42.821 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@77127c1c]
2016-12-09 06:51:42.821 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.821 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.822 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.822 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.822 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.822 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [UPGRADE]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=? for update
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@f7b6650]
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.823 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.824 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.824 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [UPGRADE_NOWAIT]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=? for update nowait 
2016-12-09 06:51:42.824 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@64915e9d]
2016-12-09 06:51:42.825 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.825 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.825 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.825 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.825 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.826 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.827 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [UPGRADE_SKIPLOCKED]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=? for update
2016-12-09 06:51:42.828 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6af07628]
2016-12-09 06:51:42.828 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.828 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.829 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.829 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.829 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.830 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.830 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [FORCE]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=? for update nowait 
2016-12-09 06:51:42.831 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3dc5fdf1]
2016-12-09 06:51:42.831 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.832 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.832 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.832 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.832 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.833 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - Returns
       - EntityReturnImpl(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas, querySpaceUid=<gen:0>, path=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
          - SQL table alias mapping - tblindusir0_
          - alias suffix - 0_
          - suffixed key columns - {fechahor1_1_0_}

2016-12-09 06:51:42.833 [JavaFX Application Thread] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas [PESSIMISTIC_READ]: select tblindusir0_.fechahora as fechahor1_1_0_, tblindusir0_.kvar as kvar2_1_0_, tblindusir0_.kwh as kwh3_1_0_, tblindusir0_.nroserie as nroserie4_1_0_ from tbl_ind_usi_registro_lecturas tblindusir0_ where tblindusir0_.fechahora=? for share
2016-12-09 06:51:42.833 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4225963]
2016-12-09 06:51:42.833 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kvar
2016-12-09 06:51:42.834 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : kwh
2016-12-09 06:51:42.834 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nroserie
2016-12-09 06:51:42.834 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-09 06:51:42.834 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-09 06:51:42.835 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas)
